Name_Evr,Name_Fun,Time,Epoch,Best_Fit,Std,Optimum,Parameters
IWO,keane_function,0.0298917293548584,10,-0.6736656509009367,1.8702459183561615e-06,-0.673667521146855,NO
IWO,michaelwicz_function,0.03148603439331055,10,-1.801248781468801,5.121853119893771e-05,-1.8013,NO
IWO,rosenbrook_function,0.030359983444213867,10,2.946114759195582e-06,2.946114759195582e-06,0.0,NO
IWO,nonsmooth_multipeak_function,0.030570030212402344,10,0.0,0.0,0.0,NO
IWO,brown_function,0.0294649600982666,10,2.2464406955039034e-06,2.2464406955039034e-06,0.0,NO
IWO,levin_function_13,0.036248207092285156,10,2.35499946825348e-05,2.35499946825348e-05,0.0,NO
IWO,bird_function,0.03511810302734375,10,-106.78772951330114,0.02319251330114014,-106.764537,NO
IWO,schwefel_function,0.030719995498657227,10,170.07038368183055,170.07038368183055,0.0,NO
IWO,brent_function,0.03173995018005371,10,4.532870661103408e-07,4.532870661103408e-07,0.0,NO
IWO,deckkers_aarts_function,0.03145313262939453,10,-24776.448648380912,5.354898380912346,-24771.09375,NO
IWO,xin_she_yang_function_4,0.03911709785461426,10,-1.9988243596231197,0.001175640376880338,-2.0,NO
IWO,eggholder_function,0.0327763557434082,10,-802.2495600279736,157.3911399720264,-959.6407,NO
IWO,shubert_function,0.04187202453613281,10,-186.73055408029563,0.00034591970435826624,-186.7309,NO
IWO,schaffer_function,0.0323491096496582,10,1.4760943578551178e-09,1.4760943578551178e-09,0.0,NO
IWO,shubert_function_4,0.041899919509887695,10,-25.741716283811144,0.0008582838111443891,-25.740858,NO
IWO,drop_wave_function,0.0315241813659668,10,-0.9362453276001521,0.06375467239984789,-1.0,NO
IWO,cross_in_tray_function,0.03574204444885254,10,-2.062611835135214,1.8351352140122401e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.04772186279296875,10,249.1391482325097,5.053979066360625e-07,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.03790879249572754,10,-1.268698847202399,1.3376424397915088e-05,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.030529022216796875,10,-0.7999082658796511,9.173412034890749e-05,-0.8,NO
IWO,composite_shubert_function,0.055644989013671875,10,-92.5461892991445,0.0007039016327894387,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.048825979232788086,10,-10.01580046494114,3.1122657903708255,-13.128066255311966,NO
IWO,easom_function,0.02262711524963379,10,-9.119421884341778e-47,1.0,-1.0,NO
IWO,ackley_function,0.0322268009185791,10,9.35306874550096,9.35306874550096,0.0,NO
IWO,ackley_function_3,0.030965089797973633,10,-186.13840121002912,9.490627028389895,-195.629028238419,NO
IWO,keane_function,0.03140592575073242,10,-0.6736673356721218,1.8547473323859975e-07,-0.673667521146855,NO
IWO,michaelwicz_function,0.030763864517211914,10,-1.8013014970525552,1.4970525552548963e-06,-1.8013,NO
IWO,rosenbrook_function,0.029567956924438477,10,4.629698771546039e-06,4.629698771546039e-06,0.0,NO
IWO,nonsmooth_multipeak_function,0.030171871185302734,10,0.0,0.0,0.0,NO
IWO,brown_function,0.02901911735534668,10,1.8527606095423942e-06,1.8527606095423942e-06,0.0,NO
IWO,levin_function_13,0.03648996353149414,10,4.0682091526282987e-05,4.0682091526282987e-05,0.0,NO
IWO,bird_function,0.06259393692016602,10,-106.78771104229814,0.023174042298137465,-106.764537,NO
IWO,schwefel_function,0.03130197525024414,10,160.92957635216578,160.92957635216578,0.0,NO
IWO,brent_function,0.030758142471313477,10,3.726780244466039e-08,3.726780244466039e-08,0.0,NO
IWO,deckkers_aarts_function,0.031742095947265625,10,-24776.493571179228,5.399821179227729,-24771.09375,NO
IWO,xin_she_yang_function_4,0.03980875015258789,10,-1.9984147175376186,0.0015852824623814321,-2.0,NO
IWO,eggholder_function,0.03311300277709961,10,-738.3961055752079,221.24459442479213,-959.6407,NO
IWO,shubert_function,0.04101204872131348,10,-186.73065859071312,0.00024140928687188534,-186.7309,NO
IWO,schaffer_function,0.0325167179107666,10,0.0017678133177038147,0.0017678133177038147,0.0,NO
IWO,shubert_function_4,0.04081892967224121,10,-25.741541493856534,0.000683493856534767,-25.740858,NO
IWO,drop_wave_function,0.031177043914794922,10,-0.9362453137779277,0.06375468622207225,-1.0,NO
IWO,cross_in_tray_function,0.0362548828125,10,-2.0626113805645825,1.380564582653676e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.04701685905456543,10,249.13914824770654,5.205947388731147e-07,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.038233041763305664,10,-1.2687094619793506,2.761647446281046e-06,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.033881187438964844,10,-0.7790438917495905,0.0209561082504095,-0.8,NO
IWO,composite_shubert_function,0.05292701721191406,10,-92.54586616653935,0.001027034237935709,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.04912734031677246,10,-11.908182824356066,1.2198834309558997,-13.128066255311966,NO
IWO,easom_function,0.025957107543945312,10,-1.4198662497877112e-54,1.0,-1.0,NO
IWO,ackley_function,0.03194427490234375,10,0.002861698290395509,0.002861698290395509,0.0,NO
IWO,ackley_function_3,0.031307220458984375,10,-182.32748175442003,13.301546483998976,-195.629028238419,NO
IWO,keane_function,0.03216290473937988,10,-0.673666587553843,9.335930120091263e-07,-0.673667521146855,NO
IWO,michaelwicz_function,0.03074789047241211,10,-1.8012708957434325,2.9104256567435982e-05,-1.8013,NO
IWO,rosenbrook_function,0.030427932739257812,10,5.499471705811176e-06,5.499471705811176e-06,0.0,NO
IWO,nonsmooth_multipeak_function,0.03033900260925293,10,0.0,0.0,0.0,NO
IWO,brown_function,0.029361963272094727,10,3.5861478135404125e-06,3.5861478135404125e-06,0.0,NO
IWO,levin_function_13,0.035887718200683594,10,2.0394410306457837e-06,2.0394410306457837e-06,0.0,NO
IWO,bird_function,0.03450489044189453,10,-106.78767180043458,0.023134800434576164,-106.764537,NO
IWO,schwefel_function,0.030771970748901367,10,56.78988327078417,56.78988327078417,0.0,NO
IWO,brent_function,0.03158712387084961,10,3.254285824957909e-07,3.254285824957909e-07,0.0,NO
IWO,deckkers_aarts_function,0.02977299690246582,10,-24146.82843397752,624.26531602248,-24771.09375,NO
IWO,xin_she_yang_function_4,0.03963279724121094,10,-1.9989324481457857,0.0010675518542142548,-2.0,NO
IWO,eggholder_function,0.03274083137512207,10,-781.0456475923752,178.59505240762485,-959.6407,NO
IWO,shubert_function,0.04136323928833008,10,-186.72896397623762,0.0019360237623686771,-186.7309,NO
IWO,schaffer_function,0.03190875053405762,10,1.2651601988267203e-09,1.2651601988267203e-09,0.0,NO
IWO,shubert_function_4,0.04072999954223633,10,-25.74162309174294,0.0007650917429415927,-25.740858,NO
IWO,drop_wave_function,0.03158712387084961,10,-0.9362453210710326,0.06375467892896736,-1.0,NO
IWO,cross_in_tray_function,0.03634309768676758,10,-2.062611862022345,1.862022345200387e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.04664969444274902,10,249.13914796966156,2.425497598324e-07,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.03731822967529297,10,-1.268710754530805,1.4690959919683166e-06,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.03368186950683594,10,-0.7977597332506885,0.002240266749311548,-0.8,NO
IWO,composite_shubert_function,0.054913997650146484,10,-92.54668202467822,0.00021117609907150836,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.04841899871826172,10,-11.907959164539948,1.220107090772018,-13.128066255311966,NO
IWO,easom_function,0.14301705360412598,50,-8.110222903814823e-05,0.9999188977709619,-1.0,NO
IWO,ackley_function,0.1626300811767578,50,0.0003188812667183072,0.0003188812667183072,0.0,NO
IWO,ackley_function_3,0.16547894477844238,50,-186.41118561337979,9.217842625039225,-195.629028238419,NO
IWO,keane_function,0.1641089916229248,50,-0.6736671387448958,3.824019592091332e-07,-0.673667521146855,NO
IWO,michaelwicz_function,0.1580512523651123,50,-1.801303286234011,3.2862340111350363e-06,-1.8013,NO
IWO,rosenbrook_function,0.17643332481384277,50,2.8973884335544174e-07,2.8973884335544174e-07,0.0,NO
IWO,nonsmooth_multipeak_function,0.15231990814208984,50,0.0,0.0,0.0,NO
IWO,brown_function,0.15671396255493164,50,0.001218530629681994,0.001218530629681994,0.0,NO
IWO,levin_function_13,0.17908096313476562,50,1.1905472567868472e-06,1.1905472567868472e-06,0.0,NO
IWO,bird_function,0.1711428165435791,50,-106.78773207101989,0.023195071019884494,-106.764537,NO
IWO,schwefel_function,0.14483928680419922,50,84.57593899181506,84.57593899181506,0.0,NO
IWO,brent_function,0.15517497062683105,50,8.88208680962926e-08,8.88208680962926e-08,0.0,NO
IWO,deckkers_aarts_function,0.15503621101379395,50,-24776.51792416052,5.424174160518305,-24771.09375,NO
IWO,xin_she_yang_function_4,0.20237398147583008,50,-1.999777180348988,0.00022281965101189627,-2.0,NO
IWO,eggholder_function,0.18424129486083984,50,-512.3902645106634,447.2504354893366,-959.6407,NO
IWO,shubert_function,0.21416401863098145,50,-186.7307741630076,0.000125836992395989,-186.7309,NO
IWO,schaffer_function,0.15733909606933594,50,2.550515354471372e-11,2.550515354471372e-11,0.0,NO
IWO,shubert_function_4,0.2109060287475586,50,-25.74175646718994,0.0008984671899412433,-25.740858,NO
IWO,drop_wave_function,0.19202899932861328,50,-0.9992455411105008,0.0007544588894992099,-1.0,NO
IWO,cross_in_tray_function,0.17948102951049805,50,-2.062611853987534,1.8539875341616607e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.23806285858154297,50,249.1391477677535,4.06417086651345e-08,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.18708109855651855,50,-1.2687122148540624,8.77273453880889e-09,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.17604303359985352,50,-0.7939221402822786,0.006077859717721457,-0.8,NO
IWO,composite_shubert_function,0.2851080894470215,50,-92.54685891933973,3.4281437564231965e-05,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.25012993812561035,50,-13.128063047979872,3.2073320941350403e-06,-13.128066255311966,NO
IWO,easom_function,0.1322619915008545,50,-8.110208374666955e-05,0.9999188979162533,-1.0,NO
IWO,ackley_function,0.16269803047180176,50,0.0003861594246714617,0.0003861594246714617,0.0,NO
IWO,ackley_function_3,0.16706013679504395,50,-186.41110937039127,9.217918868027738,-195.629028238419,NO
IWO,keane_function,0.16388726234436035,50,-0.6736675158761489,5.270706093796207e-09,-0.673667521146855,NO
IWO,michaelwicz_function,0.1607058048248291,50,-1.8013013989737066,1.3989737066566477e-06,-1.8013,NO
IWO,rosenbrook_function,0.14884209632873535,50,1.0637434662539352e-06,1.0637434662539352e-06,0.0,NO
IWO,nonsmooth_multipeak_function,0.18111419677734375,50,0.0,0.0,0.0,NO
IWO,brown_function,0.15642213821411133,50,0.002745970284268459,0.002745970284268459,0.0,NO
IWO,levin_function_13,0.17882275581359863,50,5.469688802156609e-07,5.469688802156609e-07,0.0,NO
IWO,bird_function,0.17338991165161133,50,-106.7877316112412,0.023194611241194707,-106.764537,NO
IWO,schwefel_function,0.1441328525543213,50,95.52036927995272,95.52036927995272,0.0,NO
IWO,brent_function,0.15511083602905273,50,7.486178888804412e-09,7.486178888804412e-09,0.0,NO
IWO,deckkers_aarts_function,0.1596517562866211,50,-24776.51557622348,5.421826223479002,-24771.09375,NO
IWO,xin_she_yang_function_4,0.19889259338378906,50,-1.9997060553309645,0.0002939446690355396,-2.0,NO
IWO,eggholder_function,0.17447805404663086,50,-558.5207320752676,401.11996792473246,-959.6407,NO
IWO,shubert_function,0.2143709659576416,50,-186.73056388414108,0.00033611585891435425,-186.7309,NO
IWO,schaffer_function,0.15769290924072266,50,6.33286756368534e-11,6.33286756368534e-11,0.0,NO
IWO,shubert_function_4,0.2100207805633545,50,-25.741767956541104,0.000909956541104151,-25.740858,NO
IWO,drop_wave_function,0.19382810592651367,50,-0.9910692681630094,0.008930731836990558,-1.0,NO
IWO,cross_in_tray_function,0.17966890335083008,50,-2.062611853794981,1.8537949810770726e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.23999929428100586,50,249.13914774102653,1.3914728924646624e-08,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.18892383575439453,50,-1.2687122214789368,2.14786011198953e-09,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.17714905738830566,50,-0.7933089793384465,0.006691020661553582,-0.8,NO
IWO,composite_shubert_function,0.28234004974365234,50,-92.54682317904401,7.002173327919081e-05,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.2501811981201172,50,-12.94338615728324,0.18468009802872665,-13.128066255311966,NO
IWO,easom_function,0.14554190635681152,50,-5.188699050619264e-55,1.0,-1.0,NO
IWO,ackley_function,0.16060113906860352,50,0.0009519335083858493,0.0009519335083858493,0.0,NO
IWO,ackley_function_3,0.16748404502868652,50,-186.41112001022236,9.217908228196649,-195.629028238419,NO
IWO,keane_function,0.16252899169921875,50,-0.6736674019534699,1.1919338516186428e-07,-0.673667521146855,NO
IWO,michaelwicz_function,0.15854811668395996,50,-1.8012991245878371,8.754121627596589e-07,-1.8013,NO
IWO,rosenbrook_function,0.14781689643859863,50,4.379186373929836e-07,4.379186373929836e-07,0.0,NO
IWO,nonsmooth_multipeak_function,0.18006491661071777,50,0.0,0.0,0.0,NO
IWO,brown_function,0.1565229892730713,50,0.0012380943795960602,0.0012380943795960602,0.0,NO
IWO,levin_function_13,0.17812800407409668,50,4.247077765567775e-08,4.247077765567775e-08,0.0,NO
IWO,bird_function,0.16918492317199707,50,-106.78771841794523,0.023181417945224325,-106.764537,NO
IWO,schwefel_function,0.1436150074005127,50,225.7108485897217,225.7108485897217,0.0,NO
IWO,brent_function,0.15432286262512207,50,2.3804629135267885e-07,2.3804629135267885e-07,0.0,NO
IWO,deckkers_aarts_function,0.15553617477416992,50,-24776.51785739609,5.424107396091131,-24771.09375,NO
IWO,xin_she_yang_function_4,0.20001220703125,50,-1.9997567271839167,0.0002432728160832731,-2.0,NO
IWO,eggholder_function,0.17867684364318848,50,-935.337951549574,24.302748450426066,-959.6407,NO
IWO,shubert_function,0.21733379364013672,50,-186.73086225113744,3.7748862553144136e-05,-186.7309,NO
IWO,schaffer_function,0.15822792053222656,50,1.514366410049206e-10,1.514366410049206e-10,0.0,NO
IWO,shubert_function_4,0.20844507217407227,50,-25.74175545361608,0.0008974536160799573,-25.740858,NO
IWO,drop_wave_function,0.1672048568725586,50,-0.9738510059462909,0.026148994053709074,-1.0,NO
IWO,cross_in_tray_function,0.20609307289123535,50,-2.062611858205769,1.858205769256216e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.23626708984375,50,249.13914773503083,7.919027211755747e-09,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.1884291172027588,50,-1.2687118196206277,4.040061691856778e-07,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.17632222175598145,50,-0.7927895032664003,0.007210496733599747,-0.8,NO
IWO,composite_shubert_function,0.2834758758544922,50,-92.54669270947667,0.0002004913006175002,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.25055718421936035,50,-11.908238897535728,1.2198273577762375,-13.128066255311966,NO
IWO,easom_function,0.12509536743164062,50,-4.1387378701241364e-92,1.0,-1.0,NO
IWO,ackley_function,0.1639842987060547,50,0.0011170908293394177,0.0011170908293394177,0.0,NO
IWO,ackley_function_3,0.16794490814208984,50,-186.4112123431039,9.217815895315113,-195.629028238419,NO
IWO,keane_function,0.16447091102600098,50,-0.6736675053934925,1.5753362503367896e-08,-0.673667521146855,NO
IWO,michaelwicz_function,0.15857982635498047,50,-1.8013000481800971,4.818009724516514e-08,-1.8013,NO
IWO,rosenbrook_function,0.14926600456237793,50,1.3550362193044954e-07,1.3550362193044954e-07,0.0,NO
IWO,nonsmooth_multipeak_function,0.15205788612365723,50,0.0,0.0,0.0,NO
IWO,brown_function,0.18448400497436523,50,0.00213514821470504,0.00213514821470504,0.0,NO
IWO,levin_function_13,0.18000102043151855,50,7.190147545986793e-07,7.190147545986793e-07,0.0,NO
IWO,bird_function,0.17328095436096191,50,-106.78772994184543,0.023192941845422865,-106.764537,NO
IWO,schwefel_function,0.1437981128692627,50,203.8918801243605,203.8918801243605,0.0,NO
IWO,brent_function,0.15476489067077637,50,2.1750263584601875e-08,2.1750263584601875e-08,0.0,NO
IWO,deckkers_aarts_function,0.15630292892456055,50,-24776.51596347054,5.422213470541465,-24771.09375,NO
IWO,xin_she_yang_function_4,0.19956612586975098,50,-1.9996750844929618,0.0003249155070381704,-2.0,NO
IWO,eggholder_function,0.1548140048980713,50,-713.6367835067656,246.00391649323444,-959.6407,NO
IWO,shubert_function,0.21428298950195312,50,-186.73082838944674,7.16105532490019e-05,-186.7309,NO
IWO,schaffer_function,0.156890869140625,50,7.658162992640882e-11,7.658162992640882e-11,0.0,NO
IWO,shubert_function_4,0.2156660556793213,50,-25.741765342552952,0.0009073425529528834,-25.740858,NO
IWO,drop_wave_function,0.1640310287475586,50,-0.9999850579884549,1.4942011545060474e-05,-1.0,NO
IWO,cross_in_tray_function,0.17845487594604492,50,-2.0626118699054357,1.8699054358251033e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.2664761543273926,50,249.13914773695092,9.83911263574555e-09,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.18909502029418945,50,-1.2687121949868025,2.8639994376078448e-08,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.17603611946105957,50,-0.7986722210770096,0.001327778922990408,-0.8,NO
IWO,composite_shubert_function,0.2831847667694092,50,-92.54682266066169,7.054011560114759e-05,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.2479689121246338,50,-13.1280634703117,2.78500026595907e-06,-13.128066255311966,NO
IWO,easom_function,0.13843679428100586,50,-0.999999687953732,3.120462680472613e-07,-1.0,NO
IWO,ackley_function,0.16288208961486816,50,0.0011082848703338755,0.0011082848703338755,0.0,NO
IWO,ackley_function_3,0.16582512855529785,50,-186.4109805240854,9.218047714333608,-195.629028238419,NO
IWO,keane_function,0.16252422332763672,50,-0.67366733345859,1.876882650408973e-07,-0.673667521146855,NO
IWO,michaelwicz_function,0.15842700004577637,50,-1.8013020392707266,2.0392707267280485e-06,-1.8013,NO
IWO,rosenbrook_function,0.1485128402709961,50,1.302134289232249e-06,1.302134289232249e-06,0.0,NO
IWO,nonsmooth_multipeak_function,0.15425801277160645,50,0.0,0.0,0.0,NO
IWO,brown_function,0.15564608573913574,50,0.002594471397241921,0.002594471397241921,0.0,NO
IWO,levin_function_13,0.20703792572021484,50,1.0494617793272802e-06,1.0494617793272802e-06,0.0,NO
IWO,bird_function,0.1688859462738037,50,-106.78772328472746,0.02318628472745843,-106.764537,NO
IWO,schwefel_function,0.1431870460510254,50,119.84569101880493,119.84569101880493,0.0,NO
IWO,brent_function,0.15485715866088867,50,3.306322851051191e-08,3.306322851051191e-08,0.0,NO
IWO,deckkers_aarts_function,0.15487289428710938,50,-24776.516820318317,5.423070318316604,-24771.09375,NO
IWO,xin_she_yang_function_4,0.2011258602142334,50,-1.999437443338063,0.0005625566619369415,-2.0,NO
IWO,eggholder_function,0.1733849048614502,50,-786.5259939999482,173.1147060000518,-959.6407,NO
IWO,shubert_function,0.21255826950073242,50,-186.73083196587865,6.803412134104292e-05,-186.7309,NO
IWO,schaffer_function,0.15973401069641113,50,7.225176013037071e-11,7.225176013037071e-11,0.0,NO
IWO,shubert_function_4,0.21128010749816895,50,-25.741761665524564,0.0009036655245644454,-25.740858,NO
IWO,drop_wave_function,0.16693496704101562,50,-0.9900204852867349,0.00997951471326508,-1.0,NO
IWO,cross_in_tray_function,0.1786808967590332,50,-2.0626118690381747,1.8690381748953655e-06,-2.06261,NO
IWO,composite_xin_she_yang_4_schwefel_function,0.23740816116333008,50,249.1391477717296,4.46177921276103e-08,249.1391477271118,NO
IWO,composite_cross_in_tray_drop_wave_function,0.21976494789123535,50,-1.2687119292779903,2.943488066620148e-07,-1.268712223626797,NO
IWO,composite_schaffer_drop_wave_function,0.17703509330749512,50,-0.7803135578850535,0.019686442114946523,-0.8,NO
IWO,composite_shubert_function,0.28536486625671387,50,-92.54689100676303,2.1940142573839694e-06,-92.54689320077729,NO
IWO,composite_shubert_4_levin_function_13,0.24899506568908691,50,-11.90824601192486,1.2198202433871064,-13.128066255311966,NO
IWO,easom_function,0.30507898330688477,100,-0.9999999903652498,9.634750219866817e-09,-1.0,NO
IWO,ackley_function,0.33347082138061523,100,0.00040331366744084107,0.00040331366744084107,0.0,NO
IWO,ackley_function_3,0.3357219696044922,100,-186.41120732824285,9.217820910176158,-195.629028238419,NO
IWO,keane_function,0.3257930278778076,100,-0.2876611145494481,0.3860064065974069,-0.673667521146855,NO
IWO,michaelwicz_function,0.35077714920043945,100,-1.8013021721924636,2.1721924636786127e-06,-1.8013,NO
IWO,rosenbrook_function,0.29865407943725586,100,7.660667689278911e-07,7.660667689278911e-07,0.0,NO
IWO,nonsmooth_multipeak_function,0.30353307723999023,100,0.0,0.0,0.0,NO
IWO,brown_function,0.311643123626709,100,8.974324776069637e-05,8.974324776069637e-05,0.0,NO
IWO,levin_function_13,0.35916614532470703,100,2.2362633683278542e-07,2.2362633683278542e-07,0.0,NO
IWO,bird_function,0.33807826042175293,100,-106.78773281202314,0.02319581202313259,-106.764537,NO
IWO,schwefel_function,0.31343793869018555,100,134.37963213395813,134.37963213395813,0.0,NO
IWO,brent_function,0.3117811679840088,100,1.7651680329290318e-09,1.7651680329290318e-09,0.0,NO
IWO,deckkers_aarts_function,0.31122732162475586,100,-24776.5176273714,5.423877371398703,-24771.09375,NO
IWO,xin_she_yang_function_4,0.39990901947021484,100,-1.9996928122463289,0.00030718775367111206,-2.0,NO
IWO,eggholder_function,0.30687475204467773,100,-757.713670508729,201.927029491271,-959.6407,NO
IWO,shubert_function,0.42778611183166504,100,-186.7308826732073,1.7326792686844783e-05,-186.7309,NO
